Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,predicted_demand,optimized_supply
WH_121128,EID_71128,Rural,Mid,West,Zone 3,7,0,4,4828,Company Owned,43,1,0,1,133,22.0,2000.0,38,1,A+,6,19,53117,48518.47842180068,11000.0
WH_121129,EID_71129,Rural,Large,North,Zone 6,5,0,3,5606,Rented,54,0,0,0,169,21.0,2001.0,31,1,A+,2,28,43090,40395.4766929,10500.0
WH_121134,EID_71134,Rural,Small,South,Zone 6,7,0,3,4628,Rented,62,0,0,1,147,28.0,2013.0,21,0,B+,6,9,26133,27195.318314779084,14000.0
WH_121135,EID_71135,Rural,Mid,North,Zone 3,5,0,3,4479,Company Owned,45,0,0,1,144,21.0,2009.0,20,0,B,5,27,24069,25841.898318144464,10500.0
WH_121138,EID_71138,Rural,Large,South,Zone 5,7,0,2,5241,Company Owned,53,0,0,0,144,34.0,2011.0,17,1,B,6,10,21059,21815.669602473296,17000.0
WH_121141,EID_71141,Rural,Mid,North,Zone 3,4,0,3,5822,Company Owned,29,0,0,0,220,23.0,2019.0,13,0,B,1,27,16141,18363.692974476377,11500.0
WH_121142,EID_71142,Rural,Large,South,Zone 5,7,0,3,4965,Company Owned,21,0,0,1,86,23.0,2009.0,19,0,C,5,25,24121,24532.808161469846,11500.0
WH_121146,EID_71146,Rural,Large,North,Zone 6,8,2,3,4883,Company Owned,45,0,0,1,210,28.0,2000.0,30,1,A,4,28,39112,37865.81989859391,14000.0
WH_121148,EID_71148,Rural,Mid,North,Zone 4,8,0,4,4418,Rented,54,0,0,1,229,41.0,2021.0,8,1,B+,2,26,10141,11719.283945455943,11707.833945455943
WH_121149,EID_71149,Urban,Mid,North,Zone 3,7,0,2,5908,Rented,28,0,0,1,232,21.0,2020.0,7,0,B,1,27,8130,10580.796077232197,10500.0
WH_121150,EID_71150,Rural,Small,North,Zone 6,6,1,1,6429,Rented,45,0,0,0,269,31.0,2016.0,10,1,A,2,13,14086,13647.029078627704,13633.579078627705
WH_121151,EID_71151,Urban,Large,North,Zone 6,6,0,4,4731,Rented,31,0,0,1,187,34.0,1999.0,24,0,B,2,29,28095,31088.557510570332,17000.0
WH_121152,EID_71152,Rural,Large,North,Zone 6,8,1,3,5128,Company Owned,58,0,0,1,119,23.0,1998.0,24,0,B+,6,23,28096,29715.713176589226,11500.0
WH_121154,EID_71154,Rural,Large,West,Zone 6,6,0,4,4726,Company Owned,17,0,1,1,155,27.0,2018.0,11,0,B+,5,23,13151,14704.883293305407,13500.0
WH_121156,EID_71156,Rural,Mid,South,Zone 2,6,0,2,4435,Rented,27,0,0,1,221,21.0,2022.0,5,0,C,2,32,7137,7863.6575182356755,7852.607518235675
WH_121158,EID_71158,Rural,Large,South,Zone 5,7,0,2,5177,Company Owned,51,0,0,1,130,38.0,2018.0,5,0,A,1,14,6141,7819.327678275702,7812.827678275702
WH_121159,EID_71159,Rural,Mid,West,Zone 3,8,0,5,4501,Rented,24,0,0,0,84,18.0,2006.0,22,1,A+,4,27,28151,28487.39283433737,9000.0
WH_121161,EID_71161,Rural,Small,North,Zone 1,7,0,2,6131,Company Owned,20,0,0,1,226,25.0,2015.0,16,1,C,1,3,22149,22004.38727328577,12500.0
WH_121163,EID_71163,Rural,Small,West,Zone 6,6,0,4,5832,Rented,69,0,0,0,143,20.0,2001.0,33,1,A,3,15,46063,42771.410674994724,10000.0
WH_121164,EID_71164,Rural,Large,North,Zone 6,4,0,4,4494,Company Owned,33,0,0,1,177,29.0,2013.0,13,0,B,4,4,16106,17207.089723891055,14500.0
WH_121166,EID_71166,Rural,Large,North,Zone 6,8,0,2,5641,Rented,21,0,0,1,211,25.0,2009.0,19,0,B+,3,23,24082,25017.300823978876,12500.0
WH_121169,EID_71169,Urban,Small,North,Zone 6,6,1,3,5152,Rented,21,0,0,0,143,20.0,2009.0,17,1,A+,3,13,23103,22066.90554447021,10000.0
WH_121170,EID_71170,Rural,Mid,West,Zone 3,4,0,2,4506,Rented,67,0,0,0,119,17.0,2013.0,19,0,B+,5,27,24074,24819.384332684334,8500.0
WH_121171,EID_71171,Urban,Large,South,Zone 6,8,1,2,4981,Company Owned,51,0,0,0,64,19.0,1997.0,33,1,C,2,29,44078,42394.86586887538,9500.0
WH_121173,EID_71173,Rural,Large,North,Zone 5,5,0,2,4344,Company Owned,27,0,0,1,204,37.0,2014.0,12,1,A+,2,24,16084,16454.13627252911,16443.93627252911
WH_121178,EID_71178,Rural,Small,North,Zone 1,6,0,4,5516,Company Owned,70,0,0,1,178,29.0,2023.0,0,0,,0,30,5131,1874.3434401751729,1865.4434401751728
WH_121179,EID_71179,Rural,Large,North,Zone 6,6,0,4,4349,Rented,50,0,0,0,180,21.0,2017.0,12,1,A+,6,28,17069,15700.083075921895,10500.0
WH_121180,EID_71180,Urban,Mid,West,Zone 4,3,0,4,4456,Company Owned,42,0,0,0,167,33.0,2015.0,15,1,A+,4,11,23149,19968.55812284758,16500.0
WH_121183,EID_71183,Rural,Mid,North,Zone 4,8,1,3,6545,Rented,32,0,0,0,105,18.0,2021.0,4,0,B+,3,26,4131,5908.462021343468,5903.212021343468
WH_121185,EID_71185,Rural,Large,North,Zone 6,6,0,2,4867,Company Owned,27,0,0,1,193,30.0,2007.0,16,1,A+,3,28,21094,20946.742268347734,15000.0
WH_121190,EID_71190,Rural,Small,North,Zone 6,6,0,3,5151,Rented,22,0,0,1,122,24.0,2006.0,24,0,A,5,13,31073,30863.32681643212,12000.0
WH_121195,EID_71195,Urban,Mid,East,Zone 4,6,1,5,5432,Company Owned,17,0,0,1,93,28.0,2002.0,27,1,A,6,26,35093,33929.5598178276,14000.0
WH_121198,EID_71198,Rural,Small,South,Zone 1,3,0,2,8188,Rented,41,0,0,1,183,22.0,2005.0,25,0,B+,4,16,29058,32343.019261557638,11000.0
WH_121200,EID_71200,Rural,Mid,South,Zone 4,4,1,3,5505,Company Owned,31,0,0,1,173,31.0,2016.0,5,0,A,2,26,7132,7101.578295254527,7092.928295254527
WH_121201,EID_71201,Rural,Mid,East,Zone 4,4,0,6,4061,Rented,45,0,0,1,59,50.0,2002.0,37,0,B+,5,26,46077,47594.92268198784,25000.0
WH_121204,EID_71204,Rural,Large,North,Zone 6,3,0,3,5647,Company Owned,60,1,0,1,70,39.0,2015.0,15,1,B,3,29,20077,20210.804454102094,19500.0
WH_121206,EID_71206,Rural,Small,South,Zone 1,4,1,2,4131,Company Owned,53,0,0,0,147,46.0,1999.0,36,1,A+,4,21,48151,45980.93176199743,23000.0
WH_121210,EID_71210,Rural,Large,North,Zone 5,6,0,3,4939,Company Owned,33,0,0,1,176,24.0,2008.0,22,0,A,5,17,30135,28388.434588690114,12000.0
WH_121213,EID_71213,Rural,Mid,North,Zone 2,3,0,3,3512,Rented,24,0,0,1,70,28.0,2016.0,14,0,B,4,1,18121,18731.112008976546,14000.0
WH_121215,EID_71215,Rural,Mid,South,Zone 2,4,0,2,6442,Rented,43,0,0,0,160,37.0,2012.0,22,1,B+,1,32,27055,29643.99608492269,18500.0
WH_121217,EID_71217,Rural,Mid,South,Zone 4,7,0,3,4552,Company Owned,67,1,0,1,80,26.0,2013.0,20,0,C,3,20,27094,26612.967151867982,13000.0
WH_121218,EID_71218,Urban,Mid,North,Zone 4,4,0,4,3374,Company Owned,62,0,0,1,247,37.0,2015.0,13,0,A,4,26,17087,17350.377809498314,17338.02780949831
WH_121219,EID_71219,Rural,Mid,East,Zone 4,4,0,5,3962,Company Owned,50,0,0,0,209,20.0,2010.0,17,0,B,2,26,21129,22713.01088468777,10000.0
WH_121220,EID_71220,Rural,Small,North,Zone 1,8,0,3,5522,Rented,21,0,0,0,114,27.0,1998.0,15,1,B+,3,21,18135,18992.855726440495,13500.0
WH_121223,EID_71223,Rural,Large,North,Zone 6,6,0,3,3807,Company Owned,54,0,0,1,243,31.0,2016.0,14,1,A+,3,6,21063,18973.35834023106,15500.0
WH_121225,EID_71225,Rural,Large,North,Zone 6,7,0,2,4789,Company Owned,30,0,0,1,128,36.0,2002.0,39,1,A+,6,29,54061,49970.85666408256,18000.0
WH_121226,EID_71226,Rural,Small,South,Zone 6,3,0,3,4255,Company Owned,39,1,0,1,135,27.0,2007.0,23,1,A+,6,9,30104,29383.6343713066,13500.0
WH_121230,EID_71230,Rural,Small,South,Zone 1,5,0,3,5064,Rented,45,0,0,1,271,30.0,2018.0,11,1,A+,5,21,15072,14704.883293305407,14691.333293305406
WH_121233,EID_71233,Rural,Large,South,Zone 6,6,0,2,4481,Rented,29,0,0,1,239,35.0,2000.0,27,1,A+,2,29,38137,35087.47202339786,17500.0
WH_121234,EID_71234,Rural,Large,South,Zone 6,8,0,3,6252,Rented,52,0,0,0,148,16.0,2007.0,19,0,A,5,29,24124,24389.520075862587,8000.0
WH_121235,EID_71235,Rural,Large,West,Zone 5,8,0,2,3258,Rented,15,0,0,1,207,30.0,2022.0,5,1,C,1,14,7151,8105.903849490191,8095.55384949019
WH_121237,EID_71237,Rural,Small,North,Zone 6,6,0,3,4828,Company Owned,57,0,0,1,135,28.0,2020.0,6,0,C,1,9,8096,9271.705920557579,9264.955920557579
WH_121241,EID_71241,Rural,Large,North,Zone 5,4,0,2,5006,Rented,24,0,0,1,188,28.0,2008.0,20,1,C,6,14,26072,25528.007944086334,14000.0
WH_121244,EID_71244,Rural,Mid,West,Zone 4,7,0,4,4654,Company Owned,70,1,0,1,95,27.0,2005.0,30,0,B,3,26,36096,39130.7163761853,13500.0
WH_121245,EID_71245,Rural,Large,North,Zone 6,3,1,2,6942,Rented,37,1,1,1,63,24.0,2018.0,14,0,A,5,23,19084,18299.93879716989,12000.0
WH_121246,EID_71246,Urban,Large,South,Zone 5,6,0,2,4400,Company Owned,58,0,0,1,227,29.0,2004.0,23,1,A+,4,25,33066,29653.194905404758,14500.0
WH_121247,EID_71247,Rural,Large,South,Zone 5,5,4,3,4030,Company Owned,50,0,0,1,256,24.0,2004.0,22,0,B+,6,25,26056,26530.752221583563,12000.0
WH_121248,EID_71248,Rural,Large,North,Zone 6,8,1,4,4796,Company Owned,40,0,0,0,81,38.0,2017.0,5,1,A+,5,29,7140,6446.4833442945965,6442.433344294596
WH_121249,EID_71249,Rural,Mid,South,Zone 2,7,0,3,6527,Company Owned,36,0,0,1,99,38.0,2021.0,5,1,C,1,32,7083,8034.259806686576,8029.309806686576
WH_121250,EID_71250,Rural,Mid,West,Zone 4,4,0,4,4154,Company Owned,26,0,0,1,151,37.0,2014.0,19,0,B,3,26,24081,25375.52103799698,18500.0
WH_121251,EID_71251,Rural,Mid,North,Zone 4,7,0,4,4787,Rented,19,0,0,1,56,37.0,2013.0,18,0,B,3,26,21136,23994.786838518718,18500.0
WH_121252,EID_71252,Urban,Mid,North,Zone 4,4,0,4,4842,Company Owned,49,0,0,1,258,28.0,1997.0,25,1,A+,5,26,32062,31527.620587874146,14000.0
WH_121254,EID_71254,Rural,Mid,West,Zone 4,3,0,1,5196,Rented,63,0,0,0,139,18.0,2002.0,33,0,A,5,11,45087,42358.56205528931,9000.0
WH_121256,EID_71256,Rural,Mid,South,Zone 4,8,0,2,5393,Company Owned,64,0,0,1,135,27.0,1997.0,27,1,A+,3,11,38115,34630.29356373244,13500.0
WH_121257,EID_71257,Rural,Large,North,Zone 5,4,0,2,5035,Rented,55,0,0,0,137,17.0,2008.0,20,0,A,6,14,25075,25528.007944086334,8500.0
WH_121258,EID_71258,Rural,Large,North,Zone 6,4,0,2,6436,Rented,62,0,0,0,189,14.0,2018.0,5,1,A,3,29,6107,7334.835015766643,7000.0
WH_121259,EID_71259,Rural,Large,West,Zone 5,3,0,3,4139,Rented,49,0,0,0,185,20.0,2008.0,18,0,B+,3,14,21125,23636.566624500614,10000.0
WH_121260,EID_71260,Rural,Small,South,Zone 6,4,1,3,4960,Rented,47,0,0,0,75,20.0,2001.0,34,1,A+,3,9,44058,43748.28586550994,10000.0
WH_121261,EID_71261,Rural,Small,North,Zone 6,4,0,2,5127,Rented,56,0,0,1,197,25.0,2004.0,29,0,C,6,8,39072,37023.24318294352,12500.0
WH_121262,EID_71262,Rural,Mid,South,Zone 4,8,0,3,5161,Rented,18,0,0,1,140,33.0,2019.0,5,0,B+,1,20,6087,7890.971721079317,7883.971721079317
WH_121263,EID_71263,Rural,Large,North,Zone 6,7,2,3,4794,Company Owned,48,0,0,0,65,19.0,2015.0,12,0,B,5,29,15068,15134.611389250378,9500.0
WH_121265,EID_71265,Rural,Small,West,Zone 1,6,0,3,5433,Company Owned,51,0,0,1,185,34.0,2005.0,25,1,A+,4,3,32064,32343.019261557638,17000.0
WH_121267,EID_71267,Rural,Large,North,Zone 6,7,0,2,5223,Company Owned,39,0,0,0,158,29.0,2002.0,26,0,B,4,23,32066,33437.17728982141,14500.0
WH_121269,EID_71269,Rural,Small,West,Zone 6,8,0,2,5973,Company Owned,23,0,0,1,247,27.0,2000.0,37,1,A+,3,9,49097,47936.12725888961,13500.0
WH_121272,EID_71272,Rural,Mid,West,Zone 4,5,0,4,5806,Company Owned,47,0,0,1,75,36.0,2003.0,24,0,B+,5,11,28069,30648.394688021246,18000.0
WH_121275,EID_71275,Rural,Small,South,Zone 1,6,0,2,4215,Company Owned,60,0,0,1,108,27.0,2007.0,17,1,A+,4,21,25073,22013.586093767837,13500.0
WH_121276,EID_71276,Rural,Mid,West,Zone 2,4,0,3,4986,Company Owned,29,0,0,1,116,29.0,2006.0,15,0,B,3,18,19064,19566.008068869472,14500.0
WH_121278,EID_71278,Rural,Large,North,Zone 6,8,0,2,6640,Company Owned,64,0,0,1,159,28.0,2011.0,19,1,B,4,23,22111,24918.34257833159,14000.0
WH_121279,EID_71279,Rural,Large,West,Zone 5,5,1,7,6487,Company Owned,30,0,0,1,72,25.0,2007.0,16,0,B+,3,14,19100,20614.527302188333,12500.0
WH_121283,EID_71283,Urban,Large,West,Zone 5,4,1,4,4732,Rented,43,0,0,0,74,21.0,2013.0,24,0,A,5,10,32080,31032.62014989808,10500.0
WH_121284,EID_71284,Rural,Mid,West,Zone 4,6,0,2,4287,Company Owned,18,0,0,1,207,38.0,2007.0,15,0,C,6,26,20109,18910.913117909542,18900.563117909544
WH_121287,EID_71287,Rural,Small,North,Zone 1,7,1,4,4264,Company Owned,22,0,0,0,188,30.0,2009.0,23,1,A+,6,3,30109,29194.70749075443,15000.0
WH_121289,EID_71289,Urban,Mid,West,Zone 4,5,3,3,4502,Company Owned,39,1,0,1,145,26.0,2009.0,17,0,A,6,26,23083,20675.73661838789,13000.0
WH_121291,EID_71291,Urban,Large,North,Zone 5,3,0,4,4734,Rented,26,0,0,0,232,28.0,2012.0,19,1,A+,6,17,25075,24505.493958626175,14000.0
WH_121292,EID_71292,Rural,Mid,West,Zone 4,5,3,4,4932,Company Owned,56,0,0,1,211,41.0,2006.0,24,1,A,4,11,30086,30108.92824920846,20500.0
WH_121295,EID_71295,Rural,Large,West,Zone 5,4,0,4,2542,Company Owned,39,0,0,0,201,28.0,2018.0,14,1,A,4,14,20056,18874.400094583805,14000.0
WH_121298,EID_71298,Urban,Mid,North,Zone 3,8,0,2,5807,Rented,40,0,0,1,256,36.0,2007.0,22,1,B+,5,27,28062,28316.79054588647,18000.0
WH_121302,EID_71302,Rural,Large,North,Zone 5,4,0,4,4775,Rented,23,0,0,1,247,33.0,1999.0,35,0,A,6,14,48093,44519.563908973185,16500.0
WH_121309,EID_71309,Rural,Large,North,Zone 5,3,0,4,4775,Company Owned,44,0,0,1,129,31.0,2019.0,5,1,C,1,17,6055,7890.971721079317,7884.521721079317
WH_121310,EID_71310,Rural,Large,North,Zone 6,5,0,2,7348,Company Owned,22,0,0,1,66,34.0,2001.0,37,1,A+,6,28,51128,47281.03230792968,17000.0
WH_121312,EID_71312,Rural,Large,West,Zone 5,6,0,6,3715,Rented,40,1,0,0,198,45.0,2013.0,18,0,A,2,10,23097,24237.03316977326,22500.0
WH_121315,EID_71315,Rural,Large,West,Zone 5,6,1,4,4930,Rented,59,0,0,1,82,28.0,2016.0,15,0,B+,5,14,18076,19465.740868237277,14000.0
WH_121316,EID_71316,Rural,Small,South,Zone 6,4,0,2,4198,Rented,39,0,0,1,85,33.0,2014.0,21,0,C,3,2,29090,27993.701351346244,16500.0
WH_121318,EID_71318,Rural,Small,West,Zone 6,5,1,3,5167,Rented,54,0,0,0,221,21.0,2016.0,10,1,A+,6,9,14103,12678.043753609614,10500.0
WH_121323,EID_71323,Rural,Large,North,Zone 5,8,0,2,5223,Rented,32,1,0,1,157,38.0,2010.0,15,0,C,5,24,19135,19368.09157757493,19000.0
WH_121327,EID_71327,Rural,Mid,North,Zone 4,5,0,3,4582,Company Owned,31,0,0,1,73,27.0,2015.0,14,0,A,6,26,20128,18174.9753036639,13500.0
WH_121328,EID_71328,Rural,Mid,South,Zone 2,4,0,3,5171,Company Owned,48,0,0,1,117,32.0,2014.0,11,0,B,6,32,13064,14176.060790836404,14170.210790836403
WH_121329,EID_71329,Rural,Mid,North,Zone 3,4,0,2,4381,Rented,25,0,0,1,174,23.0,2010.0,21,1,A+,2,19,28080,27949.3715113863,11500.0
WH_121330,EID_71330,Rural,Mid,West,Zone 4,4,0,4,4770,Company Owned,70,0,0,1,229,21.0,2015.0,12,0,B,4,26,14151,16041.287652823667,10500.0
WH_121333,EID_71333,Rural,Large,North,Zone 6,3,0,1,7078,Company Owned,56,0,0,1,70,56.0,2019.0,13,1,A+,5,28,17081,17394.707649458287,17391.207649458287
WH_121334,EID_71334,Rural,Small,South,Zone 1,7,2,2,7660,Rented,65,0,0,1,156,29.0,2002.0,24,0,B,4,30,29131,30154.567044153373,14500.0
WH_121339,EID_71339,Rural,Mid,West,Zone 4,7,3,3,6930,Rented,48,0,0,0,168,27.0,2004.0,25,0,B,3,26,30085,31516.976651530364,13500.0
WH_121343,EID_71343,Rural,Large,North,Zone 6,7,0,6,4298,Rented,28,0,0,1,170,27.0,2009.0,20,1,A+,2,7,28058,26568.637311908038,13500.0
WH_121345,EID_71345,Rural,Mid,North,Zone 2,4,0,2,6704,Company Owned,40,1,0,1,257,21.0,2013.0,12,1,A+,2,12,15129,16382.492229725496,10500.0
WH_121346,EID_71346,Rural,Mid,South,Zone 2,4,0,4,3249,Company Owned,63,1,0,1,212,37.0,2012.0,14,1,A,3,12,20144,18686.782169016573,18500.0
WH_121347,EID_71347,Rural,Large,West,Zone 5,6,0,4,3454,Company Owned,37,0,0,0,156,27.0,2013.0,18,1,A+,4,25,23123,23752.540507264202,13500.0
WH_121348,EID_71348,Rural,Large,South,Zone 5,4,3,3,4874,Rented,37,0,0,0,212,29.0,2010.0,18,1,B,4,10,21125,22540.963480375183,14500.0
WH_121353,EID_71353,Rural,Large,North,Zone 5,6,0,3,6744,Company Owned,62,0,0,0,173,29.0,2014.0,11,1,A+,5,5,15067,14418.307122090919,14409.657122090919
WH_121354,EID_71354,Rural,Mid,South,Zone 3,3,0,3,4589,Rented,44,0,0,1,161,29.0,2017.0,18,0,C,1,19,25100,24765.855672242265,14500.0
WH_121356,EID_71356,Rural,Mid,North,Zone 3,3,0,4,4839,Rented,38,0,0,0,109,30.0,2001.0,23,0,C,5,27,30074,29196.01644573937,15000.0
WH_121361,EID_71361,Rural,Mid,South,Zone 4,8,4,4,8149,Company Owned,35,0,0,1,242,27.0,2011.0,25,1,A+,3,26,33082,31686.269984996354,13500.0
WH_121364,EID_71364,Rural,Small,North,Zone 1,4,0,2,4591,Company Owned,31,0,0,0,108,32.0,1996.0,25,1,B,5,30,29120,31455.97654507053,16000.0
WH_121365,EID_71365,Rural,Mid,West,Zone 4,6,0,6,4691,Rented,54,1,0,1,230,34.0,2017.0,5,1,A+,4,26,7092,7020.944641708513,7009.444641708513
WH_121367,EID_71367,Rural,Mid,North,Zone 4,7,0,4,4775,Company Owned,56,0,1,1,239,31.0,2009.0,17,0,A,4,26,23151,22156.874179375096,15500.0
WH_121368,EID_71368,Rural,Mid,West,Zone 4,8,0,4,4296,Rented,42,0,0,1,174,25.0,2008.0,14,0,B+,3,26,17111,18400.205997802084,12500.0
WH_121369,EID_71369,Rural,Mid,South,Zone 4,4,0,3,5212,Rented,34,0,0,0,68,19.0,2014.0,12,1,A+,5,26,16097,15727.397278765537,9500.0
WH_121372,EID_71372,Rural,Large,South,Zone 6,4,0,2,6807,Rented,48,0,0,0,269,28.0,2011.0,22,0,B,3,29,26104,29087.859379610018,14000.0
WH_121374,EID_71374,Rural,Mid,North,Zone 3,5,0,4,4321,Company Owned,24,1,0,1,182,32.0,2008.0,22,0,C,3,27,29082,28872.927251199144,16000.0
WH_121375,EID_71375,Rural,Large,West,Zone 6,5,0,6,3667,Company Owned,23,0,0,1,196,39.0,2013.0,19,0,C,2,6,26139,25546.12332644791,19500.0
WH_121376,EID_71376,Rural,Mid,West,Zone 4,5,0,4,4575,Company Owned,52,0,0,1,227,25.0,2004.0,29,1,A+,4,11,40099,37507.73584545255,12500.0
WH_121378,EID_71378,Rural,Large,North,Zone 6,3,1,2,5791,Rented,70,0,0,0,232,18.0,2004.0,18,0,A,3,28,23138,23017.775487126724,9000.0
WH_121379,EID_71379,Rural,Large,South,Zone 5,5,1,2,3397,Rented,15,0,0,1,221,21.0,2001.0,24,0,C,4,10,31126,30415.13796750913,10500.0
WH_121380,EID_71380,Rural,Mid,South,Zone 2,3,1,2,5104,Rented,47,0,0,1,185,28.0,1999.0,28,1,A+,4,22,36080,35508.2105086004,14000.0
WH_121382,EID_71382,Rural,Small,West,Zone 6,6,1,8,7439,Company Owned,16,0,0,0,204,18.0,2012.0,20,0,C,2,8,26055,26451.35447415951,9000.0
WH_121383,EID_71383,Rural,Small,North,Zone 1,5,0,3,4964,Company Owned,27,0,0,1,161,31.0,2003.0,23,0,C,2,3,29088,30066.043525110203,15500.0
WH_121384,EID_71384,Rural,Large,North,Zone 6,8,1,4,6439,Company Owned,41,0,0,1,151,44.0,1996.0,20,0,A,3,29,27107,25062.803458047012,22000.0
WH_121387,EID_71387,Rural,Small,South,Zone 1,3,1,2,5889,Rented,42,0,0,0,242,44.0,2005.0,24,0,B,4,21,28061,30701.71413872362,22000.0
WH_121394,EID_71394,Rural,Mid,North,Zone 2,3,4,2,4706,Rented,68,0,0,0,139,22.0,1997.0,34,1,A+,3,12,45136,42465.06479581731,11000.0
WH_121395,EID_71395,Rural,Small,West,Zone 6,7,0,6,4241,Rented,33,0,0,0,97,17.0,2016.0,16,0,B+,4,15,20065,21349.29232232581,8500.0
WH_121396,EID_71396,Rural,Mid,West,Zone 2,6,0,4,4170,Company Owned,56,0,0,1,182,34.0,2015.0,21,0,B+,2,1,27063,28307.591725404403,17000.0
WH_121398,EID_71398,Rural,Mid,South,Zone 2,5,0,2,4586,Company Owned,20,1,0,1,258,33.0,2008.0,16,0,B,5,32,18063,20533.89364864232,16500.0
WH_121400,EID_71400,Rural,Mid,West,Zone 4,4,0,3,3847,Rented,22,0,0,0,83,21.0,2004.0,36,0,A,2,11,49119,47155.859604684025,10500.0
WH_121404,EID_71404,Rural,Mid,North,Zone 2,4,0,3,4347,Company Owned,17,0,0,0,167,33.0,2009.0,20,1,A,4,1,26136,26084.14464939898,16500.0
WH_121408,EID_71408,Rural,Large,West,Zone 6,7,1,4,4722,Company Owned,38,0,0,1,150,21.0,2009.0,19,0,B,6,29,22133,23958.34686405593,10500.0
WH_121409,EID_71409,Urban,Small,North,Zone 6,4,0,2,4423,Company Owned,47,1,0,1,233,27.0,2015.0,17,1,A+,6,9,25097,22102.245773687813,13500.0
WH_121415,EID_71415,Rural,Large,North,Zone 6,4,0,3,5873,Rented,65,0,0,1,111,31.0,2002.0,24,1,A,5,29,31126,30576.75064521763,15500.0
WH_121417,EID_71417,Rural,Mid,West,Zone 2,8,2,2,5461,Rented,70,0,0,1,244,27.0,2020.0,6,0,B,3,12,7071,8122.783325729746,8110.583325729746
WH_121418,EID_71418,Rural,Large,North,Zone 6,4,4,3,4716,Company Owned,16,0,0,1,59,23.0,2001.0,23,0,B+,3,6,27056,28351.649243610853,11500.0
WH_121419,EID_71419,Rural,Large,North,Zone 6,5,0,3,3995,Rented,62,0,0,1,123,36.0,2016.0,8,0,C,5,29,11116,10634.324737674266,10628.174737674266
WH_121422,EID_71422,Rural,Mid,East,Zone 3,7,3,6,5412,Rented,47,0,1,1,259,19.0,2004.0,34,1,A+,6,27,45124,42572.049067838496,9500.0
WH_121424,EID_71424,Rural,Small,North,Zone 1,3,0,2,3489,Company Owned,61,0,0,1,139,22.0,2005.0,35,0,A,4,21,47131,45433.92082830396,11000.0
WH_121426,EID_71426,Rural,Small,West,Zone 1,7,1,2,4991,Company Owned,19,0,0,1,223,33.0,2016.0,14,0,B+,4,31,17117,18398.897042817145,16500.0
WH_121430,EID_71430,Rural,Mid,South,Zone 2,5,3,2,4225,Company Owned,25,0,0,1,186,41.0,2006.0,25,0,A,4,32,33066,31418.018405883107,20500.0
WH_121432,EID_71432,Rural,Large,West,Zone 5,5,0,2,5758,Company Owned,36,0,0,0,180,31.0,2019.0,9,1,A+,5,14,13081,12158.347022759757,12149.347022759757
WH_121436,EID_71436,Rural,Mid,South,Zone 2,5,1,3,5248,Rented,25,0,0,1,84,29.0,2004.0,33,0,C,2,22,43073,42896.37416850074,14500.0
WH_121440,EID_71440,Rural,Small,South,Zone 6,5,0,2,6160,Rented,37,0,0,1,200,25.0,2001.0,23,1,A+,3,2,32063,29680.5091082484,12500.0
WH_121443,EID_71443,Rural,Large,West,Zone 6,4,1,2,7395,Company Owned,30,0,0,1,236,36.0,2012.0,18,1,A+,2,23,24096,23833.174160810246,18000.0
WH_121444,EID_71444,Rural,Small,North,Zone 6,8,1,3,5680,Rented,47,0,0,1,127,35.0,2011.0,22,1,A+,4,13,29147,28513.3980821961,17500.0
WH_121446,EID_71446,Rural,Mid,South,Zone 4,3,0,2,5006,Rented,43,0,0,1,170,30.0,2017.0,5,1,A+,4,26,7105,7020.944641708513,7012.444641708513
WH_121448,EID_71448,Urban,Mid,West,Zone 4,7,2,3,4604,Company Owned,67,0,0,1,114,21.0,2018.0,10,1,A,4,26,14092,12973.609535566502,10500.0
WH_121449,EID_71449,Rural,Mid,North,Zone 4,8,0,3,7086,Company Owned,56,0,0,1,254,22.0,2016.0,14,0,A,2,26,20073,19215.604671485606,11000.0
WH_121451,EID_71451,Rural,Large,North,Zone 6,6,0,2,4813,Company Owned,24,0,0,0,136,21.0,2005.0,14,1,B,3,29,17100,18185.27386939121,10500.0
WH_121455,EID_71455,Rural,Large,North,Zone 6,3,1,4,4312,Company Owned,17,0,0,0,265,18.0,2012.0,11,1,A+,3,6,14121,14427.296732833289,9000.0
WH_121461,EID_71461,Rural,Mid,West,Zone 3,3,0,4,4872,Rented,53,0,1,1,174,30.0,2003.0,22,0,B,2,27,26072,28756.953368435556,15000.0
WH_121462,EID_71462,Rural,Large,North,Zone 6,4,0,4,4946,Company Owned,61,1,0,1,146,33.0,2006.0,22,0,B+,6,6,26067,28002.90017182834,16500.0
WH_121463,EID_71463,Urban,Large,North,Zone 6,5,1,4,3739,Rented,56,1,0,1,66,27.0,2010.0,18,1,A+,5,28,24102,22963.14708143944,13500.0
WH_121469,EID_71469,Rural,Mid,North,Zone 3,6,0,3,5328,Rented,35,0,0,0,121,18.0,2022.0,4,0,C,3,19,6067,6312.321030306513,6306.271030306513
